word,ENT,Musculoskeletal,Respiratory
limiting,0.0,0.0,2.0
limits,0.0,3.0,3.0
limp,0.0,2.0,0.0
line,4.0,2.0,6.0
linear,0.0,1.0,1.0
lined,0.0,1.0,2.0
linens,0.0,1.0,0.0
lines,1.0,2.0,1.0
lingers,1.0,0.0,0.0
linical,0.0,1.0,0.0
lining,4.0,4.0,1.0
linings,0.0,0.0,1.0
link,0.0,2.0,0.0
linked,1.0,4.0,0.0
lip,2.0,1.0,0.0
lipid,1.0,1.0,0.0
lipoprotein,0.0,0.0,1.0
lips,4.0,0.0,7.0
liquefy,1.0,0.0,2.0
liquid,1.0,1.0,1.0
liquids,0.0,1.0,0.0
listed,1.0,0.0,0.0
listen,0.0,1.0,2.0
little,0.0,0.0,5.0
live,4.0,3.0,4.0
liver,0.0,1.0,7.0
livers,0.0,0.0,2.0
living,0.0,1.0,1.0
llomas,2.0,0.0,0.0
llomavirus,1.0,0.0,0.0
lminute,0.0,0.0,3.0
load,0.0,0.0,1.0
lobar,0.0,0.0,6.0
lobe,2.0,0.0,8.0
lobectomy,0.0,0.0,1.0
lobes,0.0,0.0,9.0
lobular,0.0,0.0,1.0
lobules,0.0,0.0,1.0
local,17.0,20.0,6.0
localization,0.0,1.0,0.0
localize,0.0,0.0,2.0
localized,4.0,9.0,5.0
localizer,0.0,1.0,0.0
localizes,1.0,1.0,0.0
locally,1.0,1.0,0.0
locate,1.0,1.0,2.0
located,1.0,1.0,3.0
locates,0.0,0.0,1.0
locating,2.0,0.0,0.0
location,2.0,3.0,5.0
locationbronchopneumonia,0.0,0.0,1.0
locci,0.0,0.0,1.0
lococcus,1.0,2.0,0.0
lodges,0.0,0.0,1.0
logroll,0.0,2.0,0.0
logrolling,0.0,2.0,0.0
loh,1.0,0.0,0.0
lomata,1.0,0.0,0.0
lomustine,0.0,0.0,1.0
long,3.0,15.0,9.0
longacting,1.0,0.0,0.0
longbone,0.0,3.0,0.0
longe,1.0,0.0,0.0
longer,10.0,3.0,1.0
longitudinal,0.0,1.0,1.0
longstanding,0.0,1.0,0.0
longterm,2.0,9.0,7.0
longus,0.0,3.0,0.0
look,4.0,4.0,3.0
looking,2.0,1.0,4.0
looks,1.0,0.0,0.0
loose,0.0,1.0,0.0
loosefitting,0.0,1.0,0.0
loosely,1.0,0.0,0.0
loosen,0.0,0.0,3.0
loosening,0.0,0.0,2.0
lordosis,0.0,9.0,0.0
lose,0.0,3.0,1.0
loses,2.0,0.0,0.0
losing,0.0,1.0,1.0
loss,90.0,26.0,12.0
losses,0.0,1.0,0.0
lost,0.0,4.0,1.0
lot,0.0,1.0,0.0
lotion,0.0,1.0,0.0
lotions,0.0,2.0,0.0
loud,6.0,0.0,2.0
loudboomingthese,0.0,0.0,1.0
louder,1.0,0.0,0.0
loudhollow,0.0,0.0,1.0
loudly,1.0,0.0,0.0
loudness,3.0,0.0,0.0
low,4.0,10.0,19.0
lowbirthweight,1.0,0.0,0.0
lowcalcium,0.0,0.0,2.0
lowcalorie,0.0,1.0,0.0
lowdose,0.0,0.0,1.0
lower,0.0,9.0,18.0
lowered,0.0,0.0,1.0
lowering,0.0,2.0,1.0
lowers,0.0,0.0,2.0
lowest,0.0,1.0,0.0
lowgrade,2.0,2.0,3.0
lowmolecularweight,0.0,0.0,1.0
lowpositioned,1.0,0.0,0.0
lowpressure,0.0,0.0,1.0
lowsodium,0.0,0.0,2.0
lowvoltage,1.0,0.0,0.0
lozenges,4.0,0.0,0.0
lp,0.0,0.0,1.0
ls,0.0,0.0,2.0
lso,1.0,0.0,0.0
lternative,0.0,1.0,0.0
lubricated,0.0,1.0,0.0
lubricates,0.0,1.0,1.0
lumbar,0.0,13.0,0.0
lumbosacral,0.0,1.0,0.0
lumen,2.0,0.0,2.0
lump,1.0,0.0,0.0
lumps,1.0,0.0,0.0
lung,0.0,2.0,179.0
lungs,1.0,0.0,61.0
lungsnoncardiogenic,0.0,0.0,1.0
lupus,0.0,1.0,1.0
ly,0.0,2.0,0.0
lying,1.0,1.0,0.0
lymph,6.0,0.0,6.0
lymphade,1.0,0.0,0.0
lymphadenitis,0.0,1.0,0.0
lymphadenopathy,0.0,0.0,2.0
lymphangiomyomatosis,0.0,0.0,1.0
lymphangitis,0.0,0.0,1.0
lymphatic,0.0,0.0,3.0
lymphaticbilateral,0.0,0.0,1.0
lymphatics,0.0,0.0,1.0
lymphocytes,0.0,0.0,1.0
lymphoid,3.0,0.0,2.0
lymphoma,0.0,0.0,3.0
lymphoproliferative,0.0,1.0,0.0
lysis,0.0,0.0,1.0
lysosomes,0.0,2.0,0.0
m,18.0,23.0,54.0
ma,1.0,0.0,0.0
macerate,0.0,1.0,0.0
maceration,0.0,1.0,0.0
machine,0.0,0.0,1.0
macrolide,0.0,0.0,1.0
macrophage,0.0,0.0,1.0
macrophages,0.0,0.0,10.0
macule,0.0,0.0,1.0
macules,0.0,0.0,1.0
maculopapular,0.0,0.0,1.0
madappa,0.0,0.0,1.0
made,3.0,3.0,3.0
madhani,0.0,0.0,1.0
magic,1.0,0.0,0.0
magnetic,5.0,1.0,1.0
main,1.0,3.0,2.0
mainly,1.0,2.0,1.0
mainstem,0.0,0.0,1.0
maintain,9.0,21.0,27.0
maintained,0.0,1.0,4.0
maintaining,0.0,3.0,4.0
maintains,0.0,2.0,2.0
maintenance,0.0,4.0,2.0
major,3.0,3.0,4.0
majority,1.0,0.0,0.0
make,8.0,25.0,12.0
makes,3.0,5.0,2.0
makeup,0.0,1.0,0.0
making,0.0,5.0,1.0
mal,1.0,0.0,1.0
malabsorption,0.0,2.0,0.0
malaise,7.0,2.0,10.0
male,2.0,1.0,0.0
males,6.0,2.0,2.0
malformation,0.0,2.0,0.0
malfunctioning,0.0,0.0,1.0
malignancy,0.0,2.0,2.0
malignant,5.0,1.0,2.0
malleable,0.0,1.0,0.0
malleus,2.0,0.0,0.0
malnutrition,1.0,1.0,3.0
malposition,0.0,3.0,0.0
malpositioning,0.0,2.0,0.0
manage,1.0,0.0,5.0
management,8.0,8.0,3.0
mancini,0.0,0.0,1.0
mandated,1.0,0.0,0.0
mandatory,0.0,0.0,2.0
mandible,0.0,2.0,0.0
maneuver,2.0,2.0,1.0
maneuvers,0.0,1.0,0.0
manifest,0.0,1.0,0.0
manifestation,0.0,0.0,1.0
manifestations,2.0,0.0,0.0
manifested,0.0,0.0,1.0
manipulate,0.0,1.0,0.0
manipulated,0.0,2.0,0.0
manipulating,1.0,1.0,0.0
manipulation,1.0,6.0,0.0
manner,0.0,1.0,0.0
mannitol,0.0,1.0,0.0
manual,0.0,4.0,0.0
manually,0.0,1.0,0.0
manufacture,0.0,0.0,1.0
many,8.0,13.0,14.0
maoris,0.0,0.0,1.0
mapped,0.0,1.0,0.0
margin,0.0,2.0,0.0
marginal,0.0,1.0,0.0
margins,0.0,5.0,1.0
mark,2.0,2.0,1.0
marked,2.0,6.0,10.0
markedly,0.0,1.0,2.0
marking,0.0,1.0,0.0
markings,0.0,1.0,0.0
marrow,0.0,4.0,2.0
masa,0.0,0.0,1.0
mask,0.0,3.0,13.0
masklike,0.0,1.0,0.0
masks,0.0,0.0,1.0
mass,2.0,5.0,0.0
massage,0.0,4.0,1.0
massages,0.0,2.0,0.0
masses,3.0,0.0,6.0
massive,0.0,1.0,13.0
mastered,0.0,1.0,0.0
mastoid,13.0,0.0,0.0
mastoidectomy,6.0,0.0,0.0
mastoiditis,17.0,0.0,0.0
mastoids,1.0,0.0,0.0
mater,1.0,0.0,0.0
material,2.0,7.0,6.0
materials,1.0,0.0,2.0
maternal,2.0,0.0,0.0
matrix,0.0,3.0,1.0
matrixthe,0.0,1.0,0.0
matter,0.0,1.0,0.0
matthay,0.0,0.0,1.0
mattress,0.0,10.0,1.0
mature,0.0,0.0,1.0
matures,0.0,1.0,0.0
maturity,0.0,3.0,0.0
maxillary,8.0,0.0,0.0
maximal,2.0,1.0,6.0
maximum,0.0,5.0,5.0
may,221.0,259.0,312.0
mayaugust,0.0,0.0,1.0
mayjune,0.0,0.0,1.0
mayo,0.0,0.0,1.0
mazurek,0.0,0.0,1.0
meals,0.0,1.0,8.0
mean,0.0,0.0,2.0
means,2.0,2.0,1.0
meant,0.0,0.0,1.0
measles,1.0,0.0,4.0
measure,0.0,5.0,6.0
measured,1.0,0.0,0.0
measurement,1.0,0.0,2.0
measurements,0.0,0.0,4.0
measures,13.0,13.0,15.0
measuring,0.0,2.0,0.0
meats,0.0,2.0,0.0
meatus,4.0,0.0,0.0
mechanical,3.0,7.0,34.0
mechanics,0.0,0.0,3.0
mechanicsbe,0.0,1.0,0.0
mechanicsto,0.0,1.0,0.0
mechanism,0.0,2.0,3.0
mechanisms,0.0,2.0,2.0
meclizine,2.0,0.0,0.0
media,76.0,0.0,0.0
medial,0.0,7.0,1.0
medially,0.0,2.0,0.0
median,0.0,11.0,0.0
mediastinal,0.0,0.0,12.0
mediastinitis,0.0,0.0,1.0
mediastinum,1.0,0.0,2.0
mediators,1.0,0.0,0.0
medical,11.0,6.0,8.0
medicate,0.0,2.0,0.0
medicated,1.0,0.0,0.0
medication,6.0,7.0,6.0
medications,4.0,6.0,10.0
medicine,1.0,1.0,9.0
medium,2.0,3.0,2.0
mediumthudlikenormal,0.0,0.0,1.0
medsurg,0.0,0.0,1.0
medulla,0.0,0.0,2.0
medullary,0.0,3.0,1.0
mehdipour,0.0,1.0,0.0
mellitus,2.0,6.0,2.0
member,0.0,1.0,0.0
members,1.0,3.0,5.0
membrane,49.0,4.0,13.0
membranes,3.0,6.0,4.0
membranous,1.0,1.0,0.0
men,0.0,15.0,5.0
meninges,0.0,0.0,1.0
meningitis,8.0,0.0,4.0
meniscal,0.0,1.0,0.0
mennella,0.0,0.0,1.0
menopause,0.0,1.0,0.0
menstruation,0.0,1.0,0.0
ment,1.0,0.0,0.0
mental,0.0,2.0,6.0
meql,0.0,0.0,1.0
mesenteric,0.0,1.0,0.0
mesentery,0.0,1.0,0.0
mesotheliomas,0.0,0.0,1.0
metaanalysis,0.0,0.0,1.0
metabolic,1.0,10.0,18.0
metabolism,0.0,4.0,5.0
metacarpals,0.0,1.0,0.0
metal,0.0,2.0,0.0
metallic,1.0,0.0,0.0
metaphysis,0.0,1.0,0.0
metastasis,0.0,0.0,1.0
metastasized,0.0,0.0,1.0
metastatic,0.0,3.0,0.0
metatarsal,0.0,8.0,1.0
metatarsals,0.0,2.0,0.0
metatarsophalangeal,0.0,3.0,0.0
metatarsus,0.0,2.0,0.0
metereddose,0.0,0.0,1.0
methacholine,0.0,0.0,1.0
methacrylate,0.0,1.0,0.0
methocarbamol,0.0,1.0,0.0
method,5.0,5.0,5.0
methods,0.0,1.0,2.0
methotrexate,0.0,0.0,1.0
methyl,0.0,1.0,0.0
meticulous,3.0,6.0,3.0
metoclopramide,0.0,1.0,0.0
metrizamide,0.0,1.0,0.0
metronidazole,1.0,0.0,0.0
mg,1.0,1.0,0.0
mgdl,1.0,1.0,0.0
mgkg,1.0,0.0,0.0
mice,0.0,1.0,0.0
microatelectasis,0.0,0.0,1.0
microbial,0.0,1.0,0.0
microbiologic,1.0,0.0,1.0
microbiological,0.0,0.0,2.0
microbiology,0.0,0.0,1.0
microciliary,0.0,0.0,1.0
microdiskectomy,0.0,2.0,0.0
microemboli,0.0,0.0,2.0
microlaryngoscopy,1.0,0.0,0.0
microorganism,1.0,0.0,0.0
microorganisms,2.0,1.0,2.0
microphone,1.0,0.0,0.0
microscope,0.0,0.0,1.0
microscopic,2.0,3.0,1.0
microtears,0.0,1.0,0.0
microthrombus,0.0,0.0,1.0
microvasculature,0.0,0.0,1.0
midaxillary,0.0,0.0,1.0
midclavicular,0.0,0.0,2.0
middle,36.0,2.0,1.0
middleaged,0.0,0.0,2.0
midline,4.0,2.0,2.0
might,1.0,2.0,0.0
migrate,0.0,0.0,1.0
migrating,0.0,0.0,1.0
migration,0.0,0.0,1.0
migratory,0.0,2.0,0.0
mild,14.0,12.0,11.0
milder,1.0,0.0,2.0
mildly,0.0,0.0,1.0
miliary,0.0,0.0,1.0
military,1.0,0.0,0.0
milk,1.0,1.0,2.0
milkbased,0.0,0.0,1.0
milky,0.0,0.0,1.0
milliliter,0.0,0.0,1.0
milling,0.0,0.0,1.0
million,0.0,2.0,3.0
mimic,0.0,0.0,1.0
mimics,0.0,0.0,1.0
mine,0.0,1.0,1.0
mineral,0.0,1.0,0.0
mineralization,0.0,1.0,0.0
minerals,0.0,1.0,0.0
miners,0.0,0.0,3.0
minimal,2.0,2.0,6.0
minimize,7.0,8.0,3.0
minimizes,0.0,0.0,1.0
minimizing,1.0,1.0,2.0
minimum,0.0,0.0,3.0
mining,0.0,0.0,2.0
minor,2.0,8.0,4.0
minute,0.0,3.0,3.0
minutes,5.0,2.0,2.0
mirror,1.0,0.0,0.0
misalignment,0.0,1.0,0.0
mishaps,0.0,1.0,0.0
mismatch,0.0,0.0,3.0
mist,0.0,0.0,3.0
mistaken,1.0,0.0,1.0
mitral,1.0,0.0,4.0
mixed,2.0,0.0,3.0
mixes,0.0,0.0,1.0
mixture,2.0,1.0,0.0
mm,1.0,0.0,15.0
mmr,0.0,0.0,1.0
mmwr,0.0,0.0,1.0
mobile,3.0,0.0,0.0
mobiles,0.0,1.0,0.0
mobility,5.0,10.0,1.0
mobilization,0.0,1.0,0.0
mobilize,0.0,0.0,2.0
mobilizing,0.0,0.0,1.0
modality,0.0,1.0,0.0
mode,0.0,0.0,2.0
modeling,2.0,0.0,0.0
moderate,2.0,2.0,5.0
moderately,0.0,1.0,0.0
moderation,0.0,1.0,0.0
modification,2.0,1.0,0.0
modifications,0.0,1.0,0.0
modified,0.0,2.0,0.0
modify,1.0,0.0,0.0
moist,1.0,2.0,4.0
moisture,4.0,2.0,0.0
moke,0.0,0.0,1.0
molded,1.0,0.0,0.0
molecular,0.0,1.0,1.0
molecules,0.0,1.0,0.0
moleskin,0.0,4.0,0.0
momentary,0.0,1.0,0.0
monitor,15.0,23.0,48.0
monitored,1.0,1.0,2.0
monitoring,3.0,1.0,10.0
monohy,0.0,1.0,0.0
mononuclear,0.0,0.0,2.0
mononucleosis,2.0,0.0,1.0
mononucleosislike,0.0,0.0,1.0
monos,0.0,1.0,0.0
monoxide,0.0,0.0,5.0
month,1.0,2.0,1.0
months,8.0,22.0,12.0
mood,0.0,1.0,1.0
moon,0.0,0.0,2.0
moraxella,1.0,0.0,0.0
morbidity,0.0,0.0,3.0
more,24.0,42.0,53.0
morning,0.0,3.0,1.0
morningappear,0.0,0.0,1.0
morphine,0.0,0.0,3.0
morrhage,1.0,0.0,0.0
mortality,0.0,1.0,11.0
mortalitycough,0.0,0.0,1.0
mosaic,0.0,1.0,0.0
mosenifar,0.0,0.0,1.0
most,34.0,49.0,41.0
mostly,0.0,2.0,3.0
mother,0.0,0.0,1.0
mothers,1.0,0.0,2.0
motion,21.0,22.0,0.0
motions,1.0,0.0,0.0
motor,0.0,9.0,1.0
mottled,0.0,0.0,1.0
mountain,0.0,0.0,1.0
mouth,28.0,3.0,6.0
movable,0.0,2.0,0.0
move,1.0,11.0,6.0
moved,1.0,0.0,1.0
movement,6.0,30.0,12.0
movements,2.0,11.0,1.0
moves,0.0,2.0,2.0
moving,2.0,2.0,1.0
moxifloxacin,0.0,0.0,1.0
mphas,1.0,0.0,0.0
mptoms,0.0,0.0,1.0
mri,0.0,13.0,0.0
ms,0.0,1.0,0.0
much,0.0,7.0,8.0
mucocele,1.0,0.0,0.0
mucociliary,0.0,0.0,3.0
mucoid,0.0,0.0,1.0
mucolytics,0.0,0.0,3.0
mucopur,0.0,0.0,1.0
mucopurulent,1.0,0.0,1.0
mucosa,12.0,0.0,3.0
mucosal,6.0,0.0,3.0
mucous,7.0,0.0,1.0
mucus,5.0,0.0,10.0
muffled,2.0,0.0,1.0
multidisciplinary,1.0,0.0,0.0
multifactorial,0.0,1.0,0.0
multilobar,0.0,0.0,2.0
multilobular,1.0,0.0,0.0
multiple,4.0,4.0,4.0
multiplied,0.0,0.0,1.0
multiplying,0.0,0.0,1.0
multisystem,0.0,0.0,3.0
multisystemic,0.0,0.0,1.0
mumps,1.0,0.0,1.0
murmur,0.0,0.0,3.0
muscle,5.0,86.0,9.0
muscles,2.0,48.0,16.0
musclestrengthening,0.0,1.0,0.0
muscular,0.0,37.0,1.0
musculature,0.0,1.0,0.0
musculoneuronal,1.0,0.0,0.0
musculoskeletal,0.0,16.0,0.0
musculoskeletalmuscle,0.0,0.0,1.0
musical,0.0,0.0,1.0
musicians,1.0,0.0,0.0
must,16.0,19.0,9.0
mustache,4.0,0.0,0.0
mutate,0.0,0.0,1.0
mutated,0.0,0.0,1.0
myalgia,0.0,0.0,2.0
myalgias,0.0,1.0,1.0
myasthenia,0.0,0.0,2.0
mycobac,0.0,1.0,1.0
mycobacteria,0.0,0.0,6.0
mycobacterial,0.0,0.0,1.0
mycoplasma,3.0,0.0,1.0
mycoplasmal,0.0,0.0,2.0
mycoplasmas,1.0,0.0,0.0
myelodysplastic,0.0,0.0,2.0
myelogram,0.0,1.0,0.0
myelography,0.0,3.0,0.0
myeloma,0.0,2.0,0.0
myelomeningocele,0.0,2.0,0.0
myelopathy,0.0,1.0,0.0
myeloproliferative,0.0,1.0,0.0
myocardial,0.0,1.0,3.0
myocardium,0.0,1.0,0.0
myofibrils,0.0,1.0,0.0
myofibroblasts,0.0,0.0,1.0
myoglobin,0.0,11.0,0.0
myoneural,0.0,3.0,0.0
myopathies,0.0,1.0,0.0
myositis,0.0,2.0,0.0
myotonia,0.0,1.0,0.0
myringitis,15.0,0.0,0.0
myringoplasty,1.0,0.0,0.0
myringotomy,5.0,0.0,0.0
mystery,0.0,0.0,1.0
myxedema,0.0,1.0,1.0
myxoma,0.0,0.0,2.0
ménière,13.0,0.0,0.0
n,3.0,4.0,8.0
nafcillin,1.0,0.0,1.0
nail,1.0,1.0,2.0
nails,0.0,2.0,0.0
name,0.0,0.0,1.0
names,0.0,0.0,1.0
naproxen,0.0,1.0,0.0
naps,0.0,1.0,0.0
narcosis,0.0,0.0,2.0
nares,2.0,0.0,0.0
narrow,1.0,1.0,3.0
narrowing,1.0,4.0,6.0
narrows,1.0,0.0,0.0
narrowtoed,0.0,1.0,0.0
nas,5.0,0.0,0.0
nasal,114.0,1.0,12.0
nasendoscopy,1.0,0.0,0.0
nasogastric,0.0,0.0,1.0
nasolabial,0.0,1.0,0.0
nasophar,2.0,0.0,0.0
nasopharyngeal,7.0,0.0,0.0
nasopharyngitis,2.0,0.0,0.0
nasopharyngoscopy,1.0,0.0,0.0
nasopharynx,7.0,0.0,1.0
nasotracheal,1.0,0.0,1.0
national,0.0,0.0,4.0
native,0.0,1.0,0.0
natriuretic,0.0,0.0,1.0
natural,0.0,0.0,1.0
naturally,0.0,2.0,0.0
nature,0.0,1.0,1.0
nausea,11.0,7.0,3.0
nauseated,1.0,0.0,0.0
ncomplete,0.0,1.0,0.0
ncourage,1.0,0.0,1.0
ncreasing,0.0,1.0,0.0
nd,2.0,3.0,2.0
ndeed,0.0,1.0,0.0
nding,0.0,2.0,0.0
ndirect,0.0,0.0,1.0
ne,0.0,2.0,0.0
near,1.0,2.0,2.0
nearacute,1.0,0.0,0.0
nearby,1.0,0.0,2.0
necessarily,1.0,0.0,0.0
necessary,25.0,22.0,21.0
necessitate,4.0,2.0,0.0
necessitates,5.0,1.0,2.0
necessitating,0.0,0.0,1.0
necessity,0.0,0.0,1.0
neck,9.0,23.0,5.0
necrosis,1.0,16.0,3.0
necrotic,0.0,4.0,4.0
necrotizing,0.0,0.0,1.0
need,8.0,15.0,28.0
needed,15.0,16.0,16.0
needle,1.0,1.0,3.0
needlelike,0.0,1.0,0.0
needs,2.0,6.0,4.0
negative,4.0,5.0,11.0
negativepressure,0.0,0.0,1.0
neglected,0.0,1.0,0.0
neighborhood,0.0,0.0,1.0
neighboring,0.0,0.0,1.0
neisseria,0.0,1.0,0.0
neomycin,2.0,0.0,0.0
neonatal,0.0,0.0,5.0
neonate,0.0,0.0,12.0
neonates,2.0,5.0,15.0
neoplasm,3.0,0.0,5.0
neoplasms,1.0,0.0,1.0
neoplastic,1.0,1.0,1.0
neovascularization,0.0,1.0,0.0
nephritis,2.0,0.0,0.0
nephrolithiasis,0.0,1.0,0.0
nephrosis,0.0,0.0,1.0
nerve,23.0,36.0,4.0
nerves,0.0,7.0,4.0
nervous,3.0,3.0,3.0
network,0.0,2.0,1.0
networks,0.0,2.0,0.0
neural,0.0,2.0,0.0
neuralgic,0.0,1.0,0.0
neuritis,1.0,0.0,3.0
neuroarthropathy,0.0,1.0,0.0
neurochemical,0.0,1.0,0.0
neurogenic,1.0,12.0,0.0
neurologic,1.0,8.0,3.0
neurolysis,0.0,1.0,0.0
neuromuscular,0.0,1.0,5.0
neuronitis,1.0,0.0,0.0
neuropathy,0.0,4.0,0.0
neurosyphilis,1.0,0.0,0.0
neurovascular,0.0,10.0,0.0
neutral,0.0,1.0,0.0
neutrophil,0.0,0.0,1.0
neutrophils,0.0,3.0,1.0
never,0.0,4.0,3.0
new,1.0,25.0,7.0
newer,0.0,1.0,0.0
next,0.0,1.0,1.0
nfection,1.0,0.0,0.0
nflamed,1.0,0.0,0.0
ng,1.0,2.0,5.0
ni,0.0,0.0,1.0
nice,1.0,0.0,0.0
nickel,1.0,0.0,0.0
nifedipine,0.0,0.0,1.0
niger,3.0,0.0,0.0
night,2.0,12.0,5.0
nights,0.0,0.0,1.0
nign,1.0,0.0,0.0
ninety,0.0,1.0,0.0
nital,2.0,3.0,0.0
nitial,0.0,0.0,1.0
nitrate,1.0,0.0,0.0
nitroprusside,0.0,0.0,4.0
nitrous,0.0,0.0,1.0
no,7.0,7.0,28.0
nocturnal,2.0,0.0,1.0
node,2.0,2.0,2.0
nodes,4.0,5.0,4.0
nodos,0.0,0.0,2.0
nodul,1.0,0.0,0.0
nodular,0.0,0.0,8.0
nodule,0.0,0.0,2.0
nodules,13.0,0.0,3.0
noi,1.0,0.0,0.0
noids,1.0,0.0,0.0
noise,10.0,0.0,0.0
noiseinduc,1.0,0.0,0.0
noiseinduced,3.0,0.0,0.0
noises,3.0,0.0,0.0
noisy,1.0,0.0,1.0
nonbacterial,1.0,0.0,1.0
noncardiac,0.0,0.0,1.0
noncardiogenic,0.0,0.0,1.0
noncaseating,0.0,0.0,1.0
noncompliant,0.0,0.0,1.0
nondisplaceable,1.0,0.0,0.0
nonencapsulated,1.0,0.0,0.0
nonfunctional,0.0,0.0,1.0
noninvasive,0.0,0.0,5.0
nonirritating,1.0,1.0,0.0
nonm,0.0,0.0,1.0
nonpr,1.0,0.0,0.0
nonprescription,1.0,0.0,0.0
nonproductive,1.0,0.0,5.0
nonpulmonaryanxiety,0.0,0.0,1.0
nonpurulent,0.0,0.0,1.0
nonputrid,0.0,0.0,1.0
nonrebreathing,0.0,0.0,1.0
nonrespiratory,0.0,0.0,1.0
nonsmokers,0.0,0.0,2.0
nonspecific,0.0,1.0,4.0
nonsteroidal,0.0,3.0,0.0
nonstriated,0.0,1.0,0.0
nonsurgical,1.0,1.0,0.0
nont,1.0,1.0,0.0
nontender,1.0,0.0,0.0
nontension,0.0,0.0,1.0
nontraumatic,0.0,0.0,1.0
nonunion,0.0,1.0,0.0
nonventilated,0.0,0.0,1.0
nonweightbearing,0.0,1.0,0.0
nopat,1.0,0.0,0.0
nor,0.0,0.0,1.0
nores,1.0,0.0,0.0
normal,17.0,25.0,49.0
normalize,0.0,0.0,1.0
normalized,0.0,0.0,1.0
normally,6.0,2.0,8.0
nose,47.0,0.0,6.0
nosebleed,2.0,0.0,0.0
nosebleeds,2.0,0.0,1.0
noseto,1.0,0.0,0.0
nostril,0.0,0.0,1.0
nostrils,9.0,0.0,3.0
not,23.0,21.0,20.0
note,1.0,3.0,2.0
noted,1.0,0.0,1.0
nothing,0.0,2.0,0.0
notice,0.0,1.0,0.0
noticeable,0.0,2.0,0.0
notify,4.0,3.0,1.0
noting,0.0,0.0,2.0
notoriety,0.0,0.0,1.0
nourishes,0.0,1.0,0.0
november,0.0,0.0,1.0
now,1.0,1.0,3.0
noxious,0.0,0.0,3.0
ns,0.0,1.0,0.0
nsaid,0.0,1.0,0.0
nsaids,0.0,9.0,0.0
ntelopeptide,0.0,2.0,0.0
ntilation,0.0,0.0,11.0
nto,1.0,0.0,0.0
nuclear,0.0,1.0,0.0
nuclei,0.0,0.0,1.0
nucleic,0.0,1.0,0.0
nucleus,0.0,8.0,0.0
numb,0.0,2.0,0.0
number,0.0,1.0,6.0
numbers,2.0,0.0,1.0
numbness,0.0,6.0,0.0
numerous,1.0,1.0,0.0
nurse,0.0,3.0,5.0
nursery,0.0,0.0,1.0
nursing,0.0,0.0,3.0
nusitis,1.0,0.0,0.0
nutrients,0.0,1.0,0.0
nutrition,0.0,2.0,10.0
nutritional,0.0,0.0,2.0
nutritious,0.0,0.0,1.0
nward,1.0,0.0,0.0
nystagmus,4.0,0.0,0.0
nystatin,1.0,0.0,0.0
o,6.0,3.0,33.0
obe,0.0,2.0,0.0
obese,0.0,2.0,0.0
obesity,0.0,4.0,5.0
obesityand,0.0,1.0,0.0
obj,1.0,1.0,0.0
object,2.0,2.0,0.0
objects,3.0,4.0,2.0
obl,1.0,0.0,3.0
obliterans,0.0,0.0,9.0
obliterate,0.0,0.0,1.0
obliterated,0.0,0.0,1.0
obliterates,0.0,0.0,1.0
obliterating,0.0,0.0,1.0
obliteration,0.0,0.0,1.0
obliterative,0.0,0.0,2.0
oblongata,0.0,0.0,1.0
obs,1.0,1.0,4.0
obscure,1.0,0.0,0.0
obscured,1.0,0.0,0.0
observation,1.0,2.0,4.0
observations,0.0,1.0,0.0
observe,1.0,2.0,9.0
observed,1.0,4.0,4.0
observes,0.0,0.0,1.0
observing,0.0,1.0,0.0
obstacles,0.0,1.0,0.0
obstruct,3.0,0.0,2.0
obstructed,0.0,0.0,1.0
obstructing,0.0,0.0,2.0
obstruction,35.0,2.0,34.0
obstructioncongestion,1.0,0.0,0.0
obstructions,1.0,0.0,0.0
obstructive,0.0,1.0,12.0
obstructs,2.0,0.0,0.0
obt,0.0,1.0,3.0
obtain,3.0,4.0,2.0
obtained,1.0,0.0,2.0
obtaining,1.0,1.0,1.0
obtains,0.0,0.0,2.0
obturator,1.0,0.0,0.0
obvi,0.0,1.0,0.0
obvious,1.0,4.0,1.0
obviously,1.0,0.0,0.0
oc,5.0,0.0,1.0
occasional,1.0,1.0,2.0
occasionally,5.0,3.0,10.0
occipital,0.0,1.0,0.0
occlude,0.0,2.0,1.0
occluded,0.0,0.0,1.0
occluding,1.0,0.0,1.0
occlusion,1.0,2.0,3.0
occlusive,0.0,0.0,1.0
occult,0.0,1.0,2.0
occupants,0.0,0.0,1.0
occupation,0.0,2.0,1.0
occupational,3.0,4.0,6.0
occur,23.0,18.0,24.0
occurred,2.0,2.0,1.0
occurrence,0.0,2.0,0.0
occurrences,0.0,2.0,0.0
occurring,0.0,5.0,2.0
occurs,20.0,36.0,37.0
occursmost,1.0,0.0,0.0
ocedures,0.0,1.0,0.0
ocus,0.0,1.0,0.0
odium,0.0,1.0,0.0
odon,0.0,1.0,0.0
odor,1.0,6.0,1.0
odors,1.0,0.0,0.0
oduc,1.0,0.0,0.0
of,685.0,907.0,967.0
off,0.0,3.0,6.0
offensive,1.0,0.0,0.0
offer,3.0,7.0,4.0
offset,0.0,0.0,1.0
ofibroma,2.0,0.0,0.0
often,3.0,15.0,15.0
oids,0.0,1.0,0.0
oil,1.0,0.0,0.0
oils,0.0,2.0,0.0
oily,1.0,0.0,0.0
ointment,5.0,0.0,1.0
ointments,0.0,2.0,0.0
oistened,1.0,0.0,0.0
ol,0.0,1.0,0.0
old,2.0,9.0,12.0
